Date,Customer,Customer-Address,Product Type,Gallon Qty,Actual Profit By Item,Actual Cost by item,Sales,Margin by Product,Unleaded cost,Clear Cost,Dyed Cost
4/28/2025,ALPINE DISPOSAL INC SVCS - MAIN,"1025 S EL PASO COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"2,009",$703.15 ,"$5,186.64 ","$5,889.79 ",$0.35 ,"$4,929.08 ","$5,186.64 ","$5,199.49 "
4/28/2025,BARNHART PUMP COMPANY,"5015 E BLANEY ROAD FALCON, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),700,$359.07 ,"$1,694.00 ","$2,053.07 ",$0.51 ,"$1,603.00 ","$1,694.00 ","$1,680.00 "
4/28/2025,Copestone General Contractors {COD},"555 Amelia Street, Suite 100 Colorado Springs, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),493,$305.64 ,"$1,183.20 ","$1,488.84 ",$0.62 ,"$1,128.97 ","$1,193.06 ","$1,183.20 "
4/28/2025,PEYTON SCHOOL DISTRICT,"NUMBER 23-JT 13990 BRADSHAW RD PEYTON, CO 80831","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",266,$87.00 ,$652.63 ,$739.63 ,$0.33 ,$652.63 ,$686.73 ,$688.43 
4/28/2025,PEYTON SCHOOL DISTRICT,"NUMBER 23-JT 13990 BRADSHAW RD PEYTON, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),322,$243.01 ,$831.31 ,"$1,074.32 ",$0.75 ,$790.03 ,$831.31 ,$833.37 
4/28/2025,RED RIVER CIVIL,"19810 SPENCER RD PO BOX 535 PEYTON, CO 80831",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),196,$98.25 ,$506.01 ,$604.26 ,$0.50 ,$480.89 ,$506.01 ,$507.27 
4/28/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",135,$65.82 ,$309.15 ,$374.97 ,$0.49 ,$309.15 ,$326.70 ,$324.00 
4/28/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),87,$48.98 ,$210.54 ,$259.52 ,$0.56 ,$199.23 ,$210.54 ,$208.80 
4/28/2025,HARDING NURSERY,"721 NORTH POWERS BLVD. COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),200,$123.99 ,$480.00 ,$603.99 ,$0.62 ,$458.00 ,$484.00 ,$480.00 
4/28/2025,ELLICOTT SCHOOL DIST. 22,"322 S ELLICOTT HWY CALHAN, CO 808088838","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",499,$163.20 ,"$1,224.30 ","$1,387.50 ",$0.33 ,"$1,224.30 ","$1,288.27 ","$1,291.46 "
4/28/2025,ELLICOTT SCHOOL DIST. 22,"322 S ELLICOTT HWY CALHAN, CO 808088838",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),468,$202.11 ,"$1,211.23 ","$1,413.34 ",$0.43 ,"$1,148.24 ","$1,208.24 ","$1,211.23 "
4/28/2025,SITE ONE LANDSCAPING,"650 STEPHENSON HWY TROY, MI  48071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),500,$200.00 ,"$1,294.05 ","$1,494.05 ",$0.40 ,"$1,226.75 ","$1,290.85 ","$1,294.05 "
4/28/2025,HART FUELING SERVICES LLC,"JASON HARTLEY PO BOX 9 NEWTON SQUARE, PA 19073",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),43,$39.56 ,$103.20 ,$142.76 ,$0.92 ,$98.47 ,$104.06 ,$103.20 
4/28/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),80,$30.40 ,$207.05 ,$237.45 ,$0.38 ,$196.28 ,$206.54 ,$207.05 
4/28/2025,COLORADO INDUST.RECYCLING,"2730 EAST LAS VEGAS DAVE KOSCOVE COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),422,$38.00 ,"$1,092.18 ","$1,130.18 ",$0.09 ,"$1,035.38 ","$1,089.48 ","$1,092.18 "
4/28/2025,RELIABLE SANITATION ***,"2239 COMMERCIAL BLVD COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),166,$83.21 ,$428.56 ,$511.77 ,$0.50 ,$407.28 ,$428.56 ,$429.62 
4/28/2025,GEOCYCLE LLC,"PO #5500014140 P.O. BOX 300 CONCORD, ON CANADA L4K 186, ON",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),40,$29.28 ,$103.52 ,$132.80 ,$0.73 ,$98.14 ,$103.27 ,$103.52 
4/28/2025,T-BONE CONSTRUCTION,"ACCOUNTS PAYABLE 1310 FORD STREET COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),192,$122.52 ,$460.80 ,$583.32 ,$0.64 ,$439.68 ,$464.64 ,$460.80 
4/28/2025,UCCS FACILITIES SERVICE,"1420 AUSTIN BLUFFS PKWY COLORADO SPRINGS, CO 80918","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",454,$221.35 ,"$1,039.66 ","$1,261.01 ",$0.49 ,"$1,039.66 ","$1,098.68 ","$1,089.60 "
4/28/2025,CASTLE AGGREGATE,"549 E CUCHARRAS ST COLORADO SPRINGS, CO 80903","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",354,$137.20 ,$810.66 ,$947.86 ,$0.39 ,$810.66 ,$856.68 ,$849.60 
4/28/2025,CASTLE AGGREGATE,"549 E CUCHARRAS ST COLORADO SPRINGS, CO 80903",#1 DIESEL (#1 Ultra Low Sulfur Clear Diesel),400,$496.82 ,$968.00 ,"$1,464.82 ",$1.24 ,$916.00 ,$968.00 ,$960.00 
4/28/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",110,$42.63 ,$251.90 ,$294.53 ,$0.39 ,$251.90 ,$266.20 ,$264.00 
4/28/2025,"5150 HOLDINGS/PAONIA, INC.","6275 Lake Shore Court Colorado Springs, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),695,$321.75 ,"$1,681.90 ","$2,003.65 ",$0.46 ,"$1,591.55 ","$1,681.90 ","$1,668.00 "
4/28/2025,ALL PURPOSE LANDSCAPING,"JUSTIN SANDEFUR 620 E INDUSTRIAL BLVD PUEBLO WEST, CO 81007","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",343,$201.53 ,$785.47 ,$987.00 ,$0.59 ,$785.47 ,$830.06 ,$823.20 
4/28/2025,RAZORBACK ROLL-OFF,"7113 Silver Buckle Dr Colorado Springs, CO 80923",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),722,$370.35 ,"$1,747.24 ","$2,117.59 ",$0.51 ,"$1,653.38 ","$1,747.24 ","$1,732.80 "
4/28/2025,TAYLOR FARMS COLORADO,"890 N. NEWPORT ROAD COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),150,$75.19 ,$387.26 ,$462.44 ,$0.50 ,$368.03 ,$387.26 ,$388.22 
4/28/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),575,$201.25 ,"$1,484.48 ","$1,685.73 ",$0.35 ,"$1,410.76 ","$1,484.48 ","$1,488.16 "
4/28/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),23,$8.05 ,$59.53 ,$67.58 ,$0.35 ,$56.43 ,$59.38 ,$59.53 
4/28/2025,GORDON CONSTRUCTION,"5080 MARK DABLING BLVD COLORADO SPRINGS, CO 80918",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),900,$297.00 ,"$2,329.29 ","$2,626.29 ",$0.33 ,"$2,208.15 ","$2,323.53 ","$2,329.29 "
4/28/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),164,$74.04 ,$423.40 ,$497.44 ,$0.45 ,$402.37 ,$423.40 ,$424.45 
4/28/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,281",$576.45 ,"$3,315.36 ","$3,891.81 ",$0.45 ,"$3,142.93 ","$3,307.16 ","$3,315.36 "
4/28/2025,CANON CITY SCHOOLS,"1030 SOUTH 4TH STREET CANON CITY, CO 81212","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)","1,500",$420.98 ,"$3,435.00 ","$3,855.98 ",$0.28 ,"$3,435.00 ","$3,630.00 ","$3,600.00 "
4/28/2025,CANON CITY SCHOOLS,"1030 SOUTH 4TH STREET CANON CITY, CO 81212",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"2,700",$864.13 ,"$6,480.00 ","$7,344.13 ",$0.32 ,"$6,183.00 ","$6,534.00 ","$6,480.00 "
4/28/2025,SOLARSTALL INC,"3874 N McDonald St McKinney, TX 75071",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,240",$619.94 ,"$2,976.00 ","$3,595.94 ",$0.50 ,"$2,839.60 ","$3,000.80 ","$2,976.00 "
4/28/2025,"JDS CONSTRUCTION SERVICES, LLC","910 SIERRA MADRE STREET COLORADO SPRINGS, CO 80903",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),399,$159.60 ,"$1,032.65 ","$1,192.25 ",$0.40 ,$978.95 ,"$1,030.10 ","$1,032.65 "
4/28/2025,C & C Land {COD},"8500 MOHAWK RD. COLORADO SPRINGS, CO  80908","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",27,$15.86 ,$61.83 ,$77.69 ,$0.59 ,$61.83 ,$65.34 ,$64.80 
4/28/2025,C & C Land {COD},"8500 MOHAWK RD. COLORADO SPRINGS, CO  80908",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),321,$231.10 ,$770.40 ,"$1,001.50 ",$0.72 ,$735.09 ,$776.82 ,$770.40 
4/28/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),16,$6.08 ,$41.41 ,$47.49 ,$0.38 ,$39.26 ,$41.31 ,$41.41 
4/28/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),174,$43.50 ,$449.22 ,$492.72 ,$0.25 ,$426.91 ,$449.22 ,$450.33 
4/28/2025,BUILDER'S FIRST SOURCE-LUMBER,"870 PAONIA  ST COLORADO SPRINGS, CO 80915",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),50,$12.51 ,$129.41 ,$141.91 ,$0.25 ,$122.68 ,$129.09 ,$129.41 
4/28/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),52,$15.66 ,$134.58 ,$150.24 ,$0.30 ,$127.58 ,$134.25 ,$134.58 
4/28/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),116,$34.92 ,$300.22 ,$335.14 ,$0.30 ,$284.61 ,$299.48 ,$300.22 
4/28/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),159,$47.87 ,$411.51 ,$459.38 ,$0.30 ,$390.11 ,$410.49 ,$411.51 
4/28/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),67,$20.17 ,$173.40 ,$193.57 ,$0.30 ,$164.38 ,$172.97 ,$173.40 
4/29/2025,BRIGHTVIEW LANDSCAPE SERVICES,"7357 COLE VIEW COLORADO SPRINGS, CO 80915","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",588,$257.29 ,"$1,346.52 ","$1,603.81 ",$0.44 ,"$1,346.52 ","$1,440.60 ","$1,422.96 "
4/29/2025,FRANCESCHELLI EXCAVATING,"PO BOX 88444 COLORADO SPRINGS, CO 80908",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),388,$232.78 ,$938.96 ,"$1,171.74 ",$0.60 ,$888.52 ,$950.60 ,$938.96 
4/29/2025,FRONTIER ENVIRONMENTAL SERVICES LLC,BRENT SCARBROUGH 5885 ALLISON ST #1838,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),550,$302.47 ,"$1,331.00 ","$1,633.47 ",$0.55 ,"$1,259.50 ","$1,347.50 ","$1,331.00 "
4/29/2025,J.E. DUNN CONSTRUCTION CO,"ATTN: ACCOUNTS PAYABLE 1001 LOCUST KANSAS CITY, MO 6410613241",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),99,$34.65 ,$254.99 ,$289.64 ,$0.35 ,$241.73 ,$254.42 ,$254.99 
4/29/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",488,$122.00 ,"$1,191.55 ","$1,313.55 ",$0.25 ,"$1,191.55 ","$1,254.11 ","$1,256.94 "
4/29/2025,KIRA,"8120 EDGERTON DRIVE USAF ACADEMY, CO  80840",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),254,$63.50 ,$652.75 ,$716.25 ,$0.25 ,$620.19 ,$652.75 ,$654.23 
4/29/2025,MILLER PIPELINE LLC,"421 E. INDUSTRIAL BLVD. PUEBLO WEST, CO  81007",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),487,$259.55 ,"$1,193.15 ","$1,452.70 ",$0.53 ,"$1,115.23 ","$1,193.15 ","$1,178.54 "
4/29/2025,COLORADO GROUTING,"1867 E PLATTEVILLE BLVD PUEBLO WEST, CO 81007","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",100,$38.76 ,$229.00 ,$267.76 ,$0.39 ,$229.00 ,$245.00 ,$242.00 
4/29/2025,COLORADO GROUTING,"1867 E PLATTEVILLE BLVD PUEBLO WEST, CO 81007",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),650,$281.42 ,"$1,592.50 ","$1,873.92 ",$0.43 ,"$1,488.50 ","$1,592.50 ","$1,573.00 "
4/29/2025,AGRILAND FS,"AGRILAND FS DBA BRING FUEL 421 N. 10TH ST WINTERSET, IA 50273","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",213,$63.90 ,$520.08 ,$583.98 ,$0.30 ,$520.08 ,$547.39 ,$548.62 
4/29/2025,AGRILAND FS,"AGRILAND FS DBA BRING FUEL 421 N. 10TH ST WINTERSET, IA 50273",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),300,$90.00 ,$772.71 ,$862.71 ,$0.30 ,$732.51 ,$770.97 ,$772.71 
4/29/2025,ATLAS FUEL SERVICES,REESE SIMON,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),80,$59.54 ,$206.06 ,$265.60 ,$0.74 ,$195.34 ,$205.59 ,$206.06 
4/29/2025,"OMAHA TRACK, INC.","12930 I STREET OMAHA, NE 68137",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),56,$25.20 ,$144.24 ,$169.44 ,$0.45 ,$136.74 ,$143.91 ,$144.24 
4/29/2025,DRIVEN PLASTICS,"ADAM FARMER 1107 S Santa Fe Ave, Suite A Pueblo, CO 81006",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),14,$10.42 ,$36.06 ,$46.48 ,$0.74 ,$34.18 ,$35.98 ,$36.06 
4/29/2025,FUJIFILM ELECTRONIC MATERIALS U.S.A. INC,"80 CIRCUIT DRIVE NORTH KINGSTOWN, RHODE ISLAND 02852",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),153,$68.85 ,$394.08 ,$462.93 ,$0.45 ,$373.58 ,$393.19 ,$394.08 
4/29/2025,FREMONT PAVING UNITED COMPANIES,"839 MACKENZIE AVE PO BOX 841 CANON CITY, CO 81212",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,393",$843.20 ,"$3,587.95 ","$4,431.15 ",$0.61 ,"$3,401.29 ","$3,579.87 ","$3,587.95 "
4/29/2025,WEATHERCRAFT ROOFING,"JOHN FLEMING PO BOX 16039 COLORADO SPRINGS, CO 80935","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",151,$75.76 ,$345.79 ,$421.55 ,$0.50 ,$345.79 ,$369.95 ,$365.42 
4/29/2025,WEATHERCRAFT ROOFING,"JOHN FLEMING PO BOX 16039 COLORADO SPRINGS, CO 80935",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),49,$23.03 ,$120.05 ,$143.08 ,$0.47 ,$112.21 ,$120.05 ,$118.58 
4/29/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),497,$173.95 ,"$1,277.24 ","$1,451.19 ",$0.35 ,"$1,213.52 ","$1,277.24 ","$1,280.12 "
4/29/2025,PETROLEUM TRADERS CORP,"P.O. BOX 2357 FT WAYNE, IN 46801-2357",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),28,$9.80 ,$72.12 ,$81.92 ,$0.35 ,$68.37 ,$71.96 ,$72.12 
4/29/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),331,$82.75 ,$850.64 ,$933.39 ,$0.25 ,$808.20 ,$850.64 ,$852.56 
4/29/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,073",$268.25 ,"$2,763.73 ","$3,031.98 ",$0.25 ,"$2,619.94 ","$2,757.50 ","$2,763.73 "
4/29/2025,KUNKEL CONSTRUCTION INC,GLENN KUNKEL 4731 CR 217 PO BOX 930,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"4,516","$1,354.80 ","$11,631.86 ","$12,986.66 ",$0.30 ,"$11,026.72 ","$11,605.67 ","$11,631.86 "
4/29/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),"1,657",$579.95 ,"$4,258.32 ","$4,838.27 ",$0.35 ,"$4,045.90 ","$4,258.32 ","$4,267.93 "
4/29/2025,SCHMIDT CONSTRUCTION,"ATTN: ACCOUNTS PAYABLE 2635 DELTA DRIVE COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),897,$313.95 ,"$2,310.40 ","$2,624.35 ",$0.35 ,"$2,190.20 ","$2,305.20 ","$2,310.40 "
4/29/2025,FRAZEE CONSTRUCTION CO,"2875 E. LAS VEGAS COLORADO SPRINGS, CO 80906",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),"1,120",$280.00 ,"$2,884.78 ","$3,164.78 ",$0.25 ,"$2,734.70 ","$2,878.29 ","$2,884.78 "
4/29/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),129,$49.02 ,$332.27 ,$381.29 ,$0.38 ,$314.98 ,$331.52 ,$332.27 
4/29/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),13,$3.92 ,$33.48 ,$37.40 ,$0.30 ,$31.74 ,$33.41 ,$33.48 
4/29/2025,RANDY'S HIGH COUNTRY,"TOWING  *** 1205 E LAS VEGAS STREET COLORADO SPRINGS, CO 80903",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),540,$152.79 ,"$1,323.00 ","$1,475.79 ",$0.28 ,"$1,236.60 ","$1,323.00 ","$1,306.80 "
4/29/2025,ALPINE LUMBER CO,"10170 CHURCH RANCH WAY #350 WESTMINSTER, CO 80021",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),92,$82.80 ,$222.64 ,$305.44 ,$0.90 ,$210.68 ,$225.40 ,$222.64 
4/29/2025,BROADMOOR - US SENIOR OPEN 2025,"PO BOX 9024 LAWRENCE, KS  66044",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),978,$336.68 ,"$2,519.03 ","$2,855.71 ",$0.34 ,"$2,387.98 ","$2,513.36 ","$2,519.03 "
4/29/2025,COLORADO SPRGS UTILITIES,"P.O. BOX 1103 MAIL CODE 929 COLORADO SPRINGS, CO 80947dr",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),25,$9.50 ,$64.39 ,$73.89 ,$0.38 ,$61.04 ,$64.25 ,$64.39 
4/29/2025,NARANJO CIVIL CONSTRUCTORS INC,"JERRY NARANJO 627 27TH ST GARDEN CITY, CO 80631",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),411,$164.40 ,"$1,058.61 ","$1,223.01 ",$0.40 ,"$1,003.54 ","$1,056.23 ","$1,058.61 "
4/29/2025,BLACK FOREST FIRE RESCUE,"11445 TEACHOUT RD. COLORADO SPRINGS, CO 80908",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),390,$117.00 ,"$1,002.26 ","$1,119.26 ",$0.30 ,$952.26 ,"$1,002.26 ","$1,004.52 "
4/29/2025,CITY OF CS FLEET MNG.,FLEET MANAGEMENT PO BX 1575,"UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",53,$16.00 ,$129.41 ,$145.41 ,$0.30 ,$129.41 ,$136.20 ,$136.51 
4/29/2025,"SUNBELT RENTALS, INC.","PO BOX 410928 CHARLOTTE, NC  28241","UNLEADED (UNLEAD 10% ETHANOL, 85 OCTANE BULK)",250,$83.97 ,$610.43 ,$694.39 ,$0.34 ,$610.43 ,$642.48 ,$643.93 
4/29/2025,"SUNBELT RENTALS, INC.","PO BOX 410928 CHARLOTTE, NC  28241",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),283,$125.73 ,$728.92 ,$854.65 ,$0.44 ,$691.00 ,$727.28 ,$728.92 
4/29/2025,MILLSTONE WEBER LLC,"THOM KUHN 601 FOUNTAIN LAKES BLVD ST CHARLES, MO 63301",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),577,$317.32 ,"$1,396.34 ","$1,713.66 ",$0.55 ,"$1,321.33 ","$1,413.65 ","$1,396.34 "
4/29/2025,"COLORADO JETCENTER, INC.","1575 AVIATION WAY COLORADO SPRINGS, CO 80916",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),290,$85.34 ,$746.95 ,$832.29 ,$0.29 ,$708.09 ,$745.27 ,$746.95 
4/29/2025,"BRYAN CONSTRUCTION, INC.","5475 TECH CENTER DRIVE, SUITE 300 COLORADO SPRINGS, CO 80919",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),93,$51.68 ,$225.06 ,$276.74 ,$0.56 ,$212.97 ,$227.85 ,$225.06 
4/29/2025,HENSEL PHELPS CONSTRUCTION CO.,"SPUTNIK ST BOX 64 SCHRIEVER AFB COLORADO SPRINGS, CO 80912",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),134,$60.30 ,$345.14 ,$405.44 ,$0.45 ,$327.19 ,$344.37 ,$345.14 
4/29/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),170,$51.00 ,$436.88 ,$487.88 ,$0.30 ,$415.09 ,$436.88 ,$437.87 
4/29/2025,ALPINE DISPOSAL INC - TRSF STATION,"PO BOX 1207 COLORADO SPRINGS, CO 80901",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),144,$43.20 ,$370.90 ,$414.10 ,$0.30 ,$351.60 ,$370.07 ,$370.90 
4/29/2025,FEDEX GROUND - CS (TROY HILL),"FEDEX  GROUND 125 N TROY HILL RD COLO SPGS, CO 80916",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),25,$20.82 ,$61.25 ,$82.07 ,$0.83 ,$57.25 ,$61.25 ,$60.50 
4/29/2025,RMS UTILITIES INC,"BRYAN MALOUFF 6349 COUNTY RD 106.65 SOUTH ALAMOSA, COLORADO 81101",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),605,$242.00 ,"$1,558.30 ","$1,800.30 ",$0.40 ,"$1,477.23 ","$1,554.79 ","$1,558.30 "
4/29/2025,NARANJO CIVIL CONSTRUCTORS INC,"JERRY NARANJO 627 27TH ST GARDEN CITY, CO 80631",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),480,$192.00 ,"$1,233.55 ","$1,425.55 ",$0.40 ,"$1,172.02 ","$1,233.55 ","$1,236.34 "
4/29/2025,APEX WASTE SOLUTIONS,"11681 Progress Ln, Parker, CO 80134",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),49,$22.05 ,$126.21 ,$148.26 ,$0.45 ,$119.64 ,$125.93 ,$126.21 
4/29/2025,COLORADO QUARRIES INC,"NICOLE MARTIN 270 S 15TH ST CANON CITY, CO 81212",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),450,$62.23 ,"$1,156.46 ","$1,218.68 ",$0.14 ,"$1,098.77 ","$1,156.46 ","$1,159.07 "
4/29/2025,ALPINE DISPOSAL INC SVCS CANON CITY,"645 McDANIEL BLVD. CANON CITY, CO 81212",#2DIESEL -PART (#2 ULTRA LOW SULFUR DIESEL BULK),825,$206.25 ,"$2,120.17 ","$2,326.42 ",$0.25 ,"$2,014.40 ","$2,120.17 ","$2,124.95 "
4/29/2025,CANON CITY SCHOOLS,"1030 SOUTH 4TH STREET CANON CITY, CO 81212",#2 LS DYED -PART (#2 DYED ULTRA LOW SULFUR BULK),300,$90.03 ,$726.00 ,$816.03 ,$0.30 ,$687.00 ,$735.00 ,$726.00 
